FID,OBJECTID,YEAR,TRI_FACILI,FRS_ID,FACILITY_N,STREET_ADD,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FA,INDUSTRY_S,INDUSTRY_1,PRIMARY_SI,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NA,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_N,CHEMICAL,CAS___COMP,SRS_ID,CLEAR_AIR_,CLASSIFICA,METAL,METAL_CATE,CARCINOGEN,FORM_TYPE,UNIT_OF_ME,F5_1_FUGIT,F5_2_STACK,F5_3_WATER,F5_4_UNDER,F5_4_1_UND,F5_4_2_UND,F5_5_1_LAN,F5_5_1A_RC,F5_5_1B_OT,F5_5_2_LAN,F5_5_3_SUR,F5_5_3A_RC,F5_5_3B_Ot,F5_5_4_OTH,ON_SITE_RE,F6_1_POTW_,F6_1_POT_1,F6_1_POT_2,F6_2_M10,F6_2_M41,F6_2_M62,F6_2_M71,F6_2_M81,F6_2_M82,F6_2_M72,F6_2_M63,F6_2_M66,F6_2_M67,F6_2_M64,F6_2_M65,F6_2_M73,F6_2_M79,F6_2_M90,F6_2_M94,F6_2_M99,OFF_SITE_R,F6_2_M20,F6_2_M24,F6_2_M26,F6_2_M28,F6_2_M93,OFF_SITE_1,F6_2_M56,F6_2_M92,OFF_SITE_2,F6_2_M40,F6_2_M50,F6_2_M54,F6_2_M61,F6_2_M69,F6_2_M95,OFF_SITE_T,TOTAL_RELE,F8_1_RELEA,F8_1A_ON_S,F8_1B_ON_S,F8_1C_OFF_,F8_1D_OFF_,F8_2_ENERG,F8_3_ENERG,F8_4_RECYC,F8_5_RECYC,F8_6_TREAT,F8_7_TREAT,PROD__WAST,F8_8_ONE_T,PROD_RATIO,F8_9_PRODU,PARENT_COM,PARENT_C_1,Field110,FID_1,STATEFP00,COUNTYFP00,TRACTCE00,BLKGRPCE00,BKGPIDFP00,NAMELSAD00,MTFCC00,FUNCSTAT00,ALAND00,AWATER00,INTPTLAT00,INTPTLON00,OID_,Field1,GEOID,GEO_label,total_x,under_50,from_50_to,from_75_to,from_100_t,from_125_t,from_150_t,from_175_t,from_185_t,from_200_u,below_200,fraction_b,over_30_un,total_y,not_Hispan,non_HL_whi,non_HL_Bla,non_HL_AIA,non_HL_Asi,non_HL_NHO,non_HL_oth,non_HL_2_p,HL,HL_white,HL_Black,HL_AIAN,HL_Asian,HL_NHOPI,HL_other,HL_2_plus,percent_wh,percent_Bl,percent_HL,percent_AI,percent_As,percent_NH,percent_ot,GEOID2_Tex
599,522,2017,06451NTDLR136GR,110000316248.000000000000000,TRADEBE TREATMENT & RECYCLING NORTHEAST LLC,136 GRACEY AVE,MERIDEN,NEW HAVEN,CT,6451, , ,41.552840000000003,-72.793059999999997,NO,562,Hazardous Waste, , , , , , ,562211,0,0,0,0,0,1317216484710.000000000000000,NITRATE COMPOUNDS,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,32105.000000000000000,0.000000000000000,32105.000000000000000,0, ,0.000000000000000,TRADEBE ENVIRONMENTAL SERVICES LLC,966208204, ,2407,09,009,171600,3,090091716003,Block Group 3,G5030,S,1343868.000000000000000,0.000000000000000,+41.5494148,-072.8073273,1950,1951,1500000US090091716003,"Block Group 3, Census Tract 1716, New Haven County, Connecticut",1112,39,67,85,45,17,63,24,0,772,340,0,yes,1182,810,575,177,19,18,0,0,21,372,279,0,0,0,0,93,0,0,0,0,0,0,0,0,090091716003
600,535,2017,06451NTDLR136GR,110000316248.000000000000000,TRADEBE TREATMENT & RECYCLING NORTHEAST LLC,136 GRACEY AVE,MERIDEN,NEW HAVEN,CT,6451, , ,41.552840000000003,-72.793059999999997,NO,562,Hazardous Waste, , , , , , ,562211,0,0,0,0,0,1317216484750.000000000000000,LEAD COMPOUNDS,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,6.000000000000000,0.000000000000000,6.000000000000000,626,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,412.000000000000000,0.000000000000000,0,1044.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,1044.000000000000000,0,0,0.000000000000000,3.780000000000000,1040.220000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,1044.000000000000000,0,ACTIVITY,1.000000000000000,TRADEBE ENVIRONMENTAL SERVICES LLC,966208204, ,2407,09,009,171600,3,090091716003,Block Group 3,G5030,S,1343868.000000000000000,0.000000000000000,+41.5494148,-072.8073273,1950,1951,1500000US090091716003,"Block Group 3, Census Tract 1716, New Haven County, Connecticut",1112,39,67,85,45,17,63,24,0,772,340,0,yes,1182,810,575,177,19,18,0,0,21,372,279,0,0,0,0,93,0,0,0,0,0,0,0,0,090091716003
601,401,2017,06450SZSPHWESTF,110001730609.000000000000000,SUZIO YORK HILL COS,975 WESTFIELD RD,MERIDEN,NEW HAVEN,CT,6450, , ,41.556120000000000,-72.756219999999999,NO,324,Petroleum, , , , , , ,324121,0,0,0,0,0,1317216063270.000000000000000,POLYCYCLIC AROMATIC COMPOUNDS,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,PRODUCTION,0.840000000000000,NA,NA, ,2412,09,009,171700,9,090091717009,Block Group 9,G5030,S,2819522.000000000000000,0.000000000000000,+41.5450600,-072.7551493,1954,1955,1500000US090091717009,"Block Group 9, Census Tract 1717, New Haven County, Connecticut",836,7,0,0,0,57,11,0,9,752,84,0,no,836,832,827,5,0,0,0,0,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,090091717009
602,406,2017,06450SZSPHWESTF,110001730609.000000000000000,SUZIO YORK HILL COS,975 WESTFIELD RD,MERIDEN,NEW HAVEN,CT,6450, , ,41.556120000000000,-72.756219999999999,NO,999,Other, , , , , , ,212311,0,0,0,0,0,1317216063280.000000000000000,POLYCYCLIC AROMATIC COMPOUNDS,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,PRODUCTION,0.840000000000000,NA,NA, ,2412,09,009,171700,9,090091717009,Block Group 9,G5030,S,2819522.000000000000000,0.000000000000000,+41.5450600,-072.7551493,1954,1955,1500000US090091717009,"Block Group 9, Census Tract 1717, New Haven County, Connecticut",836,7,0,0,0,57,11,0,9,752,84,0,no,836,832,827,5,0,0,0,0,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,090091717009
603,421,2017,06450SZSPHWESTF,110001730609.000000000000000,SUZIO YORK HILL COS,975 WESTFIELD RD,MERIDEN,NEW HAVEN,CT,6450, , ,41.556120000000000,-72.756219999999999,NO,999,Other, , , , , , ,484110,0,0,0,0,0,1317216063290.000000000000000,POLYCYCLIC AROMATIC COMPOUNDS,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.100000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.100000000000000,0,0,0.100000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0,PRODUCTION,0.840000000000000,NA,NA, ,2412,09,009,171700,9,090091717009,Block Group 9,G5030,S,2819522.000000000000000,0.000000000000000,+41.5450600,-072.7551493,1954,1955,1500000US090091717009,"Block Group 9, Census Tract 1717, New Haven County, Connecticut",836,7,0,0,0,57,11,0,9,752,84,0,no,836,832,827,5,0,0,0,0,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,090091717009
604,434,2017,06450SZSPHWESTF,110001730609.000000000000000,SUZIO YORK HILL COS,975 WESTFIELD RD,MERIDEN,NEW HAVEN,CT,6450, , ,41.556120000000000,-72.756219999999999,NO,999,Other, , , , , , ,484110,0,0,0,0,0,1317216063260.000000000000000,"BENZO(G,H,I)PERYLENE",000191242,40576,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,PRODUCTION,0.840000000000000,NA,NA, ,2412,09,009,171700,9,090091717009,Block Group 9,G5030,S,2819522.000000000000000,0.000000000000000,+41.5450600,-072.7551493,1954,1955,1500000US090091717009,"Block Group 9, Census Tract 1717, New Haven County, Connecticut",836,7,0,0,0,57,11,0,9,752,84,0,no,836,832,827,5,0,0,0,0,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,090091717009
605,435,2017,06450SZSPHWESTF,110001730609.000000000000000,SUZIO YORK HILL COS,975 WESTFIELD RD,MERIDEN,NEW HAVEN,CT,6450, , ,41.556120000000000,-72.756219999999999,NO,327,Nonmetallic Mineral Product, , , , , , ,327320,0,0,0,0,0,1317216063240.000000000000000,POLYCYCLIC AROMATIC COMPOUNDS,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,PRODUCTION,0.840000000000000,NA,NA, ,2412,09,009,171700,9,090091717009,Block Group 9,G5030,S,2819522.000000000000000,0.000000000000000,+41.5450600,-072.7551493,1954,1955,1500000US090091717009,"Block Group 9, Census Tract 1717, New Haven County, Connecticut",836,7,0,0,0,57,11,0,9,752,84,0,no,836,832,827,5,0,0,0,0,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,090091717009
606,440,2017,06450SZSPHWESTF,110001730609.000000000000000,SUZIO YORK HILL COS,975 WESTFIELD RD,MERIDEN,NEW HAVEN,CT,6450, , ,41.556120000000000,-72.756219999999999,NO,327,Nonmetallic Mineral Product, , , , , , ,327320,0,0,0,0,0,1317216063220.000000000000000,"BENZO(G,H,I)PERYLENE",000191242,40576,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,PRODUCTION,0.840000000000000,NA,NA, ,2412,09,009,171700,9,090091717009,Block Group 9,G5030,S,2819522.000000000000000,0.000000000000000,+41.5450600,-072.7551493,1954,1955,1500000US090091717009,"Block Group 9, Census Tract 1717, New Haven County, Connecticut",836,7,0,0,0,57,11,0,9,752,84,0,no,836,832,827,5,0,0,0,0,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,090091717009
607,442,2017,06450SZSPHWESTF,110001730609.000000000000000,SUZIO YORK HILL COS,975 WESTFIELD RD,MERIDEN,NEW HAVEN,CT,6450, , ,41.556120000000000,-72.756219999999999,NO,999,Other, , , , , , ,212311,0,0,0,0,0,1317216063230.000000000000000,"BENZO(G,H,I)PERYLENE",000191242,40576,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,PRODUCTION,0.840000000000000,NA,NA, ,2412,09,009,171700,9,090091717009,Block Group 9,G5030,S,2819522.000000000000000,0.000000000000000,+41.5450600,-072.7551493,1954,1955,1500000US090091717009,"Block Group 9, Census Tract 1717, New Haven County, Connecticut",836,7,0,0,0,57,11,0,9,752,84,0,no,836,832,827,5,0,0,0,0,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,090091717009
608,453,2017,06450SZSPHWESTF,110001730609.000000000000000,SUZIO YORK HILL COS,975 WESTFIELD RD,MERIDEN,NEW HAVEN,CT,6450, , ,41.556120000000000,-72.756219999999999,NO,324,Petroleum, , , , , , ,324121,0,0,0,0,0,1317216063200.000000000000000,"BENZO(G,H,I)PERYLENE",000191242,40576,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,PRODUCTION,0.840000000000000,NA,NA, ,2412,09,009,171700,9,090091717009,Block Group 9,G5030,S,2819522.000000000000000,0.000000000000000,+41.5450600,-072.7551493,1954,1955,1500000US090091717009,"Block Group 9, Census Tract 1717, New Haven County, Connecticut",836,7,0,0,0,57,11,0,9,752,84,0,no,836,832,827,5,0,0,0,0,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,090091717009
609,479,2017,06712PRSPC139UN,110003015521.000000000000000,PROSPECT MACHINE PRODUCTS INC,139 UNION CITY RD,PROSPECT,NEW HAVEN,CT,6712, , ,41.506430000000002,-73.004760000000005,NO,332,Fabricated Metals, , , , , , ,332119,0,0,0,0,0,1317215832620.000000000000000,COPPER,007440508,150086,NO,TRI,YES,1,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,100696.000000000000000,0.000000000000000,0,0,100696.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,100696.000000000000000,0.000000000000000,0.000000000000000,100696.000000000000000,0,PRODUCTION,1.130000000000000,NA, , ,2414,09,009,347200,1,090093472001,Block Group 1,G5030,S,2989828.000000000000000,101679.000000000000000,+41.5101074,-073.0001145,2134,2135,1500000US090093472001,"Block Group 1, Census Tract 3472, New Haven County, Connecticut",1142,0,0,14,0,15,17,8,8,1080,62,0,no,1142,1137,1096,10,0,0,0,11,20,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,090093472001
610,145,2017,06483MCRBR4PROG,110013288628.000000000000000,MICROBOARD PROCESSING INC,4 PROGRESS AVE,SEYMOUR,NEW HAVEN,CT,6483, , ,41.390680000000003,-73.051519999999996,NO,334,Computers and Electronic Products, , , , , , ,334418,0,0,0,0,0,1317216307720.000000000000000,LEAD,007439921,149583,YES,PBT,YES,1,YES,R,Pounds,0.031000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.031000000000000,0.022800000000000,0.000000000000000,0.022800000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.001432000000000,0,0.024232000000000,0.000000000000000,175.000000000000000,0.000000000000000,0,0,175.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.055232000000000,0,0,0.031000000000000,0.014364000000000,0.009868000000000,0,0.000000000000000,0,175.000000000000000,0.000000000000000,0.000000000000000,175.055231999999990,0,ACTIVITY,0.900000000000000,NA, , ,2417,09,009,130100,3,090091301003,Block Group 3,G5030,S,7413329.000000000000000,419366.000000000000000,+41.3667746,-073.0660459,1593,1594,1500000US090091301003,"Block Group 3, Census Tract 1301, New Haven County, Connecticut",2736,15,21,69,33,39,164,16,42,2337,399,0,no,2736,2592,2433,34,29,96,0,0,0,144,70,0,0,0,0,74,0,1,0,0,0,0,0,0,090091301003
611,530,2017,06437LGNQN129SO,110000316186.000000000000000,REA MAGNET WIRE CO INC,129 SOUNDVIEW RD,GUILFORD,NEW HAVEN,CT,6437, , ,41.284709999999997,-72.662940000000006,NO,331,Primary Metals, , , , , , ,331420,0,0,0,0,0,1317216144710.000000000000000,COPPER,007440508,150086,NO,TRI,YES,1,NO,R,Pounds,0.000000000000000,0.000000000000000,0.690000000000000,0,0,0,0,0,0,0,0,0,0,0,0.690000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,27.660000000000000,0,27.660000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,1434254,1434253.689999999900000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,28.350000000000001,0,0,0.690000000000000,0.000000000000000,27.660000000000000,0,0.000000000000000,0,1434253.689999999900000,0.000000000000000,0.000000000000000,1434282.040000000000000,0,PRODUCTION,0.990000000000000,REA MAGNET WIRE CO INC,004320032, ,2434,09,009,190100,3,090091901003,Block Group 3,G5030,S,4566937.000000000000000,163545.000000000000000,+41.2755152,-072.6572026,2056,2057,1500000US090091901003,"Block Group 3, Census Tract 1901, New Haven County, Connecticut",1165,6,0,44,5,23,18,28,12,1029,136,0,no,1256,1209,1187,11,0,11,0,0,0,47,10,0,0,0,0,29,8,1,0,0,0,0,0,0,090091901003
612,46,2017,06488GNDST236RX,110007078955.000000000000000,O&G INDUSTRIES INC,236 ROXBURY RD,SOUTHBURY,NEW HAVEN,CT,6488, , ,41.501399999999997,-73.221689999999995,NO,324,Petroleum, , , , , , ,324121,327999,327320,212319,811111,0,1317215864670.000000000000000,NITRATE COMPOUNDS,N511,649616,NO,TRI,NO,0,NO,A,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0, ,0.000000000000000,O & G INDUSTRIES INC,018838136, ,2455,09,009,348102,2,090093481022,Block Group 2,G5030,S,6786081.000000000000000,44089.000000000000000,+41.4727374,-073.2372224,2137,2138,1500000US090093481022,"Block Group 2, Census Tract 3481.02, New Haven County, Connecticut",1246,0,39,7,7,8,7,0,0,1178,68,0,no,1552,1552,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090093481022
613,268,2017,06488GNDST236RX,110007078955.000000000000000,O&G INDUSTRIES INC,236 ROXBURY RD,SOUTHBURY,NEW HAVEN,CT,6488, , ,41.501399999999997,-73.221689999999995,NO,324,Petroleum, , , , , , ,324121,327999,327320,212319,811111,0,1317215864620.000000000000000,"BENZO(G,H,I)PERYLENE",000191242,40576,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.030000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.030000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.030000000000000,0,0,0.030000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.030000000000000,0,PRODUCTION,1.140000000000000,O & G INDUSTRIES INC,018838136, ,2455,09,009,348102,2,090093481022,Block Group 2,G5030,S,6786081.000000000000000,44089.000000000000000,+41.4727374,-073.2372224,2137,2138,1500000US090093481022,"Block Group 2, Census Tract 3481.02, New Haven County, Connecticut",1246,0,39,7,7,8,7,0,0,1178,68,0,no,1552,1552,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090093481022
614,277,2017,06488GNDST236RX,110007078955.000000000000000,O&G INDUSTRIES INC,236 ROXBURY RD,SOUTHBURY,NEW HAVEN,CT,6488, , ,41.501399999999997,-73.221689999999995,NO,324,Petroleum, , , , , , ,324121,327999,327320,212319,811111,0,1317215864680.000000000000000,POLYCYCLIC AROMATIC COMPOUNDS,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.150000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.150000000000000,0,0,0.150000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.150000000000000,0,PRODUCTION,1.140000000000000,O & G INDUSTRIES INC,018838136, ,2455,09,009,348102,2,090093481022,Block Group 2,G5030,S,6786081.000000000000000,44089.000000000000000,+41.4727374,-073.2372224,2137,2138,1500000US090093481022,"Block Group 2, Census Tract 3481.02, New Haven County, Connecticut",1246,0,39,7,7,8,7,0,0,1178,68,0,no,1552,1552,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090093481022
615,17,2017,06492CYRNDSOUTH,110043236281.000000000000000,EVONIK CYRO LLC,528 S CHERRY ST,WALLINGFORD,NEW HAVEN,CT,6492, , ,41.435833000000002,-72.835278000000002,NO,325,Chemicals, , , , , , ,325211,0,0,0,0,0,1317216276690.000000000000000,TOLUENE,000108883,25452,YES,TRI,NO,0,NO,R,Pounds,793.000000000000000,6376.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,7169.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,5,0,0,0.000000000000000,0.000000000000000,0,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,2854.000000000000000,0.000000000000000,2854.000000000000000,0,310927.000000000000000,0,2556,0.000000000000000,0,313483.000000000000000,7174.000000000000000,0,0,7169.000000000000000,5.000000000000000,0.000000000000000,0,2854.000000000000000,0,0.000000000000000,0.000000000000000,313483.000000000000000,323511.000000000000000,0,PRODUCTION,1.030000000000000,EVONIK CORP,361988228, ,2466,09,009,175400,5,090091754005,Block Group 5,G5030,S,6527746.000000000000000,281939.000000000000000,+41.4606417,-072.8266824,1970,1971,1500000US090091754005,"Block Group 5, Census Tract 1754, New Haven County, Connecticut",446,11,9,7,14,0,0,0,5,400,46,0,no,446,408,399,0,0,0,0,0,9,38,9,0,0,0,0,29,0,1,0,0,0,0,0,0,090091754005
