OBJECTID,Join_Count,TARGET_FID,JOIN_FID,YEAR,TRI_FACILI,FRS_ID,FACILITY_N,STREET_ADD,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FA,INDUSTRY_S,INDUSTRY_1,PRIMARY_SI,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NA,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_N,CHEMICAL,CAS___COMP,SRS_ID,CLEAR_AIR_,CLASSIFICA,METAL,METAL_CATE,CARCINOGEN,FORM_TYPE,UNIT_OF_ME,F5_1_FUGITI,F5_2_STACK_,F5_3_WATER,F5_4_UNDERG,F5_4_1_UNDE,F5_4_2_UNDE,F5_5_1_LAND,F5_5_1A_RCR,F5_5_1B_OTH,F5_5_2_LAND,F5_5_3_SURF,F5_5_3A_RCR,F5_5_3B_Oth,F5_5_4_OTHE,ON_SITE_RE,F6_1_POTW_T,F6_1_POTW_1,F6_1_POTW_2,F6_2_M10,F6_2_M41,F6_2_M62,F6_2_M71,F6_2_M81,F6_2_M82,F6_2_M72,F6_2_M63,F6_2_M66,F6_2_M67,F6_2_M64,F6_2_M65,F6_2_M73,F6_2_M79,F6_2_M90,F6_2_M94,F6_2_M99,OFF_SITE_R,F6_2_M20,F6_2_M24,F6_2_M26,F6_2_M28,F6_2_M93,OFF_SITE_1,F6_2_M56,F6_2_M92,OFF_SITE_2,F6_2_M40,F6_2_M50,F6_2_M54,F6_2_M61,F6_2_M69,F6_2_M95,OFF_SITE_T,TOTAL_RELE,F8_1_RELEAS,F8_1A_ON_SI,F8_1B_ON_SI,F8_1C_OFF_S,F8_1D_OFF_S,F8_2_ENERGY,F8_3_ENERGY,F8_4_RECYCL,F8_5_RECYCL,F8_6_TREATM,F8_7_TREATM,PROD__WAST,F8_8_ONE_TI,PROD_RATIO,F8_9_PRODUC,PARENT_COM,PARENT_C_1,Field110,STATEFP00,COUNTYFP00,TRACTCE00,BLKGRPCE00,BKGPIDFP00,NAMELSAD00,MTFCC00,FUNCSTAT00,ALAND00,AWATER00,INTPTLAT00,INTPTLON00,ArcGIS_EJ_10_DBF_OID,ArcGIS_EJ_10_DBF_Field1,ArcGIS_EJ_10_DBF_GEOID,ArcGIS_EJ_10_DBF_GEO_label,ArcGIS_EJ_10_DBF_total_x,ArcGIS_EJ_10_DBF_under_50,ArcGIS_EJ_10_DBF_from_50_to,ArcGIS_EJ_10_DBF_from_75_to,ArcGIS_EJ_10_DBF_from_100_t,ArcGIS_EJ_10_DBF_from_125_t,ArcGIS_EJ_10_DBF_from_150_t,ArcGIS_EJ_10_DBF_from_175_t,ArcGIS_EJ_10_DBF_from_185_t,ArcGIS_EJ_10_DBF_from_200_u,ArcGIS_EJ_10_DBF_below_200,ArcGIS_EJ_10_DBF_fraction_b,ArcGIS_EJ_10_DBF_over_30_un,ArcGIS_EJ_10_DBF_total_y,ArcGIS_EJ_10_DBF_not_Hispan,ArcGIS_EJ_10_DBF_non_HL_whi,ArcGIS_EJ_10_DBF_non_HL_Bla,ArcGIS_EJ_10_DBF_non_HL_AIA,ArcGIS_EJ_10_DBF_non_HL_Asi,ArcGIS_EJ_10_DBF_non_HL_NHO,ArcGIS_EJ_10_DBF_non_HL_oth,ArcGIS_EJ_10_DBF_non_HL_2_p,ArcGIS_EJ_10_DBF_HL,ArcGIS_EJ_10_DBF_HL_white,ArcGIS_EJ_10_DBF_HL_Black,ArcGIS_EJ_10_DBF_HL_AIAN,ArcGIS_EJ_10_DBF_HL_Asian,ArcGIS_EJ_10_DBF_HL_NHOPI,ArcGIS_EJ_10_DBF_HL_other,ArcGIS_EJ_10_DBF_HL_2_plus,ArcGIS_EJ_10_DBF_percent_wh,ArcGIS_EJ_10_DBF_percent_Bl,ArcGIS_EJ_10_DBF_percent_HL,ArcGIS_EJ_10_DBF_percent_AI,ArcGIS_EJ_10_DBF_percent_As,ArcGIS_EJ_10_DBF_percent_NH,ArcGIS_EJ_10_DBF_percent_ot,ArcGIS_EJ_10_DBF_GEOID2_Tex
695,1,695,2338,2008,06708HBBRD563SL,110000317194.000000000000000,HUBBARD-HALL INC,563 S LEONARD ST,WATERBURY,NEW HAVEN,CT,6708, , ,41.530697000000004,-73.043412000000004,NO,4246,Chemical Wholesalers, , , , , , ,424690,0, ,0,0,0,1308206375090.000000000000000,TRICHLOROETHYLENE,000079016,7526,YES,TRI,NO,0,YES,R,Pounds,18.000000000000000,344.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,362.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,362.000000000000000,0,0,362.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,362.000000000000000,0.000000000000000, ,1.160000000000000,HUBBARD-HALL INC,055310759, ,09,009,351900,2,090093519002,Block Group 2,G5030,S,4696894.000000000000000,152617.000000000000000,+41.5223926,-073.0687277,2205,2206,1500000US090093519002,"Block Group 2, Census Tract 3519, New Haven County, Connecticut",1179,61,6,74,61,0,0,0,27,950,229,0,no,1179,1122,1010,53,0,25,0,0,34,57,22,0,0,0,0,35,0,1,0,0,0,0,0,0,090093519002
696,1,696,200,2008,06470TLCNC9BUTO,110008053710.000000000000000,TILCON CONNECTICUT INC,9 BUTTON SHOP RD,NEWTOWN,FAIRFIELD,CT,6470, , ,41.369450999999998,-73.269062000000005,NO,324,Petroleum, , , , , , ,324121,0, ,0,0,0,1308206431060.000000000000000,POLYCYCLIC AROMATIC COMPOUNDS,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,OLDCASTLE INC,023665045, ,09,001,230500,5,090012305005,Block Group 5,G5030,S,9037242.000000000000000,78297.000000000000000,+41.3739985,-073.2522461,621,622,1500000US090012305005,"Block Group 5, Census Tract 2305, Fairfield County, Connecticut",1025,8,36,9,0,0,0,0,0,972,53,0,no,1204,1204,1114,0,0,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090012305005
697,1,697,2338,2008,06708HBBRD563SL,110000317194.000000000000000,HUBBARD-HALL INC,563 S LEONARD ST,WATERBURY,NEW HAVEN,CT,6708, , ,41.530697000000004,-73.043412000000004,NO,4246,Chemical Wholesalers, , , , , , ,424690,0, ,0,0,0,1308206375090.000000000000000,TOLUENE,000108883,25452,YES,TRI,NO,0,NO,R,Pounds,3.000000000000000,57.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,0,0,60.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000, ,1.090000000000000,HUBBARD-HALL INC,055310759, ,09,009,351900,2,090093519002,Block Group 2,G5030,S,4696894.000000000000000,152617.000000000000000,+41.5223926,-073.0687277,2205,2206,1500000US090093519002,"Block Group 2, Census Tract 3519, New Haven County, Connecticut",1179,61,6,74,61,0,0,0,27,950,229,0,no,1179,1122,1010,53,0,25,0,0,34,57,22,0,0,0,0,35,0,1,0,0,0,0,0,0,090093519002
698,1,698,1532,2008,06074KFBRC1440J,110001148482.000000000000000,REDLAND BRICK INC- KF PLANT,1440 JOHN FITCH BLVD,SOUTH WINDSOR,HARTFORD,CT,6074, , ,41.842692000000000,-72.599487999999994,NO,327,Nonmetallic Mineral Product, , , , , , ,327121,0, ,0,0,0,1308206236540.000000000000000,BARIUM COMPOUNDS,N040,649426,NO,TRI,NO,3,NO,A,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,THE BELDEN BRICK CO,004468690, ,09,003,487400,2,090034874002,Block Group 2,G5030,S,9739550.000000000000000,70297.000000000000000,+41.8380902,-072.5778358,976,977,1500000US090034874002,"Block Group 2, Census Tract 4874, Hartford County, Connecticut",693,0,0,0,0,13,28,0,14,638,55,0,no,693,665,524,88,0,53,0,0,0,28,0,0,0,0,0,28,0,1,0,0,0,0,0,0,090034874002
699,1,699,2504,2008,06725FBRCT172EA,110000317318.000000000000000,PARK ADVANCED COMPOSITE MATERIALS INC.,172 E AURORA ST,WATERBURY,NEW HAVEN,CT,6708, , ,41.573210000000003,-73.057670000000002,NO,336,Transportation Equipment, , , , , , ,336413,0, ,0,0,0,1308206374930.000000000000000,TOLUENE,000108883,25452,YES,TRI,NO,0,NO,R,Pounds,18.699999999999999,217.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,235.699999999999990,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,353.000000000000000,6151.000000000000000,6504.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,235.699999999999990,0,0,235.699999999999990,0.000000000000000,0.000000000000000,7198,6504.000000000000000,0.000000000000000,0.000000000000000,4790.000000000000000,0.000000000000000,18727.700000000001000,0.000000000000000, ,1.100000000000000,PARK ELECTROCHEMICAL CORP,044476224, ,09,009,352300,2,090093523002,Block Group 2,G5030,S,2801838.000000000000000,172232.000000000000000,+41.5751480,-073.0548536,2214,2215,1500000US090093523002,"Block Group 2, Census Tract 3523, New Haven County, Connecticut",697,71,24,50,10,34,43,8,24,433,264,0,yes,745,589,254,335,0,0,0,0,0,156,56,0,0,0,0,100,0,0,0,0,0,0,0,0,090093523002
700,1,700,2168,2008,06770LCTRC18RAD,110031001243.000000000000000,ELECTRIC CABLE COMPOUNDS INC,108 RADO DR,NAUGATUCK,NEW HAVEN,CT,6770, , ,41.517400000000002,-73.021780000000007,NO,325,Chemicals, , , , , , ,325212,0, ,0,0,0,1308206695720.000000000000000,LEAD COMPOUNDS,N420,650002,YES,PBT,YES,1,NO,R,Pounds,29.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,29.000000000000000,10.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,804.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,814.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,843.000000000000000,0,0,29.000000000000000,814.000000000000000,843.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1686.000000000000000,0.000000000000000, ,0.940000000000000,NA, , ,09,009,345100,4,090093451004,Block Group 4,G5030,S,5190888.000000000000000,0.000000000000000,+41.5075244,-073.0283552,2110,2111,1500000US090093451004,"Block Group 4, Census Tract 3451, New Haven County, Connecticut",1883,36,0,29,6,5,11,6,35,1755,128,0,no,1883,1827,1811,0,0,7,0,0,9,56,28,0,0,0,0,28,0,1,0,0,0,0,0,0,090093451004
701,1,701,427,2008,06801KNTHL119WO,110000317577.000000000000000,SANDVIK WIRE AND HEATING TECHNOLOGIES,119 WOOSTER ST.,BETHEL,FAIRFIELD,CT,68010281, , ,41.383530000000000,-73.419870000000003,NO,331,Primary Metals, , , , , , ,331222,331221,331421,0,0,0,1308206928930.000000000000000,CHROMIUM,007440473,150060,YES,TRI,YES,1,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,44428.000000000000000,0.000000000000000,0,0.000000000000000,44428.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,44428.000000000000000,0.000000000000000,0.000000000000000,44428.000000000000000,0.000000000000000, ,1.300000000000000,SANDVIK INC,NA, ,09,001,200200,1,090012002001,Block Group 1,G5030,S,2671157.000000000000000,0.000000000000000,+41.3822413,-073.4109843,530,531,1500000US090012002001,"Block Group 1, Census Tract 2002, Fairfield County, Connecticut",1982,32,36,25,64,79,33,18,7,1688,294,0,no,1982,1890,1686,41,0,147,0,0,16,92,79,0,0,0,0,0,13,1,0,0,0,0,0,0,090012002001
702,1,702,2338,2008,06708LLGHN271RA,110016680607.000000000000000,ATI FLAT ROLLED PRODUCTS HOLDINGS LLC,271 RAILROAD HILL ST,WATERBURY,NEW HAVEN,CT,6708, , ,41.537450000000000,-73.039090000000002,NO,331,Primary Metals, , , , , , ,331221,0, ,0,0,0,1308206832930.000000000000000,NICKEL COMPOUNDS,N495,650036,YES,TRI,YES,1,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,13.000000000000000,0.000000000000000,13.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,217.000000000000000,0.000000000000000,230.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,230.000000000000000,0,0,0.000000000000000,0.000000000000000,230.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,230.000000000000000,0.000000000000000, ,1.100000000000000,ALLEGHENY TECHNOLOGIES INC,949262737, ,09,009,351900,2,090093519002,Block Group 2,G5030,S,4696894.000000000000000,152617.000000000000000,+41.5223926,-073.0687277,2205,2206,1500000US090093519002,"Block Group 2, Census Tract 3519, New Haven County, Connecticut",1179,61,6,74,61,0,0,0,27,950,229,0,no,1179,1122,1010,53,0,25,0,0,34,57,22,0,0,0,0,35,0,1,0,0,0,0,0,0,090093519002
703,1,703,2338,2008,06708HBBRD563SL,110000317194.000000000000000,HUBBARD-HALL INC,563 S LEONARD ST,WATERBURY,NEW HAVEN,CT,6708, , ,41.530697000000004,-73.043412000000004,NO,4246,Chemical Wholesalers, , , , , , ,424690,0, ,0,0,0,1308206375040.000000000000000,DICHLOROMETHANE,000075092,5306,YES,TRI,NO,0,YES,R,Pounds,86.000000000000000,1635.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,1721.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1721.000000000000000,0,0,1721.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1721.000000000000000,0.000000000000000, ,1.640000000000000,HUBBARD-HALL INC,055310759, ,09,009,351900,2,090093519002,Block Group 2,G5030,S,4696894.000000000000000,152617.000000000000000,+41.5223926,-073.0687277,2205,2206,1500000US090093519002,"Block Group 2, Census Tract 3519, New Haven County, Connecticut",1179,61,6,74,61,0,0,0,27,950,229,0,no,1179,1122,1010,53,0,25,0,0,34,57,22,0,0,0,0,35,0,1,0,0,0,0,0,0,090093519002
704,1,704,1532,2008,06074KFBRC1440J,110001148482.000000000000000,REDLAND BRICK INC- KF PLANT,1440 JOHN FITCH BLVD,SOUTH WINDSOR,HARTFORD,CT,6074, , ,41.842692000000000,-72.599487999999994,NO,327,Nonmetallic Mineral Product, , , , , , ,327121,0, ,0,0,0,1308206236540.000000000000000,HYDROGEN FLUORIDE,007664393,152371,YES,TRI,NO,0,NO,R,Pounds,0.000000000000000,512.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,512.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,512.000000000000000,0,0,512.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,10232.000000000000000,0.000000000000000,10744.000000000000000,0.000000000000000, ,0.550000000000000,THE BELDEN BRICK CO,004468690, ,09,003,487400,2,090034874002,Block Group 2,G5030,S,9739550.000000000000000,70297.000000000000000,+41.8380902,-072.5778358,976,977,1500000US090034874002,"Block Group 2, Census Tract 4874, Hartford County, Connecticut",693,0,0,0,0,13,28,0,14,638,55,0,no,693,665,524,88,0,53,0,0,0,28,0,0,0,0,0,28,0,1,0,0,0,0,0,0,090034874002
705,1,705,754,2008,0633WMRCSS1761R,110067042177.000000000000000,AMERICAS STYRENICS ALLYNS POINT PLANT,1761 RT 12,GALES FERRY,NEW LONDON,CT,6335, , ,41.441954000000003,-72.078852999999995,NO,325,Chemicals, , , , , , ,325211,0, ,0,0,0,1308206455150.000000000000000,STYRENE,000100425,19414,YES,TRI,NO,0,YES,R,Pounds,1038.000000000000000,2372.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,3410.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,117352.000000000000000,0.000000000000000,28650.000000000000000,0.000000000000000,0.000000000000000,146002.000000000000000,3410.000000000000000,0,0,3410.000000000000000,0.000000000000000,0.000000000000000,397617,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,146002.000000000000000,547029.000000000000000,0.000000000000000, ,0.000000000000000,AMERICAS STYRENICS LLC,825292100, ,09,011,701200,2,090117012002,Block Group 2,G5030,S,4901089.000000000000000,1278198.000000000000000,+41.4486019,-072.0708261,2337,2338,1500000US090117012002,"Block Group 2, Census Tract 7012, New London County, Connecticut",944,24,25,22,0,39,7,38,0,789,155,0,no,944,922,870,13,7,17,0,0,15,22,0,0,0,0,0,8,14,1,0,0,0,0,0,0,090117012002
706,1,706,2168,2008,06770LCTRC18RAD,110031001243.000000000000000,ELECTRIC CABLE COMPOUNDS INC,108 RADO DR,NAUGATUCK,NEW HAVEN,CT,6770, , ,41.517400000000002,-73.021780000000007,NO,325,Chemicals, , , , , , ,325212,0, ,0,0,0,1308206695710.000000000000000,ANTIMONY COMPOUNDS,N010,649921,YES,TRI,YES,1,NO,R,Pounds,47.000000000000000,24.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,71.000000000000000,21.000000000000000,0.000000000000000,21.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,1369.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1390.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1461.000000000000000,0,0,71.000000000000000,1390.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1461.000000000000000,0.000000000000000, ,1.120000000000000,NA, , ,09,009,345100,4,090093451004,Block Group 4,G5030,S,5190888.000000000000000,0.000000000000000,+41.5075244,-073.0283552,2110,2111,1500000US090093451004,"Block Group 4, Census Tract 3451, New Haven County, Connecticut",1883,36,0,29,6,5,11,6,35,1755,128,0,no,1883,1827,1811,0,0,7,0,0,9,56,28,0,0,0,0,28,0,1,0,0,0,0,0,0,090093451004
707,1,707,1425,2008,06095CTLRH625DA,110039214677.000000000000000,EATON CORPORATION,40A INTERNATIONAL DR.,WINDSOR,HARTFORD,CT,6095, , ,41.874721999999998,-72.691666999999995,NO,335,Electrical Equipment, , , , , , ,335313,335314, ,0,0,0,1308206714800.000000000000000,COPPER,007440508,150086,NO,TRI,YES,1,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,17.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,10267.000000000000000,10267.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17.000000000000000,0,0,0.000000000000000,17.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,10267.000000000000000,0.000000000000000,0.000000000000000,10284.000000000000000,0.000000000000000, ,1.250000000000000,EATON CORP,004155818, ,09,003,473501,1,090034735011,Block Group 1,G5030,S,16689166.000000000000000,508886.000000000000000,+41.8890107,-072.7032511,890,891,1500000US090034735011,"Block Group 1, Census Tract 4735.01, Hartford County, Connecticut",2311,0,3,14,6,7,4,0,0,2277,34,0,no,2323,2257,1841,252,0,116,0,6,42,66,17,0,0,0,0,49,0,1,0,0,0,0,0,0,090034735011
708,1,708,2504,2008,06725FBRCT172EA,110000317318.000000000000000,PARK ADVANCED COMPOSITE MATERIALS INC.,172 E AURORA ST,WATERBURY,NEW HAVEN,CT,6708, , ,41.573210000000003,-73.057670000000002,NO,336,Transportation Equipment, , , , , , ,336413,0, ,0,0,0,1308206374910.000000000000000,"N,N-DIMETHYLFORMAMIDE",000068122,4416,YES,TRI,NO,0,YES,R,Pounds,8.000000000000000,281.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,289.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,823.000000000000000,30756.000000000000000,31579.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,289.000000000000000,0,0,289.000000000000000,0.000000000000000,0.000000000000000,28972,31579.000000000000000,0.000000000000000,0.000000000000000,19314.000000000000000,0.000000000000000,80154.000000000000000,0.000000000000000, ,1.100000000000000,PARK ELECTROCHEMICAL CORP,044476224, ,09,009,352300,2,090093523002,Block Group 2,G5030,S,2801838.000000000000000,172232.000000000000000,+41.5751480,-073.0548536,2214,2215,1500000US090093523002,"Block Group 2, Census Tract 3523, New Haven County, Connecticut",697,71,24,50,10,34,43,8,24,433,264,0,yes,745,589,254,335,0,0,0,0,0,156,56,0,0,0,0,100,0,0,0,0,0,0,0,0,090093523002
